Date,Open,High,Low,Close,Adj Close,Volume
2004-04-08,19.840500,19.894400,19.726101,19.759800,6.802453,468433
2004-04-09,19.759800,19.759800,19.759800,19.759800,6.802453,0
2004-04-12,19.759800,19.759800,19.759800,19.759800,6.802453,0
2004-04-13,19.847300,19.847300,19.638599,19.658800,6.767683,314046
2004-04-14,19.726101,19.840500,19.524099,19.524099,6.721312,502988
2004-04-15,19.692400,19.726101,19.409700,19.524099,6.721312,626821
2004-04-16,19.591400,19.658800,19.409700,19.658800,6.767683,274748
2004-04-19,19.719400,19.813601,19.692400,19.773199,6.807066,612737
2004-04-20,19.793400,19.860701,19.739500,19.793400,6.814021,703932
2004-04-21,19.854000,19.901100,19.793400,19.840500,6.830237,547959
2004-04-22,19.907900,19.914600,19.692400,19.726101,6.790851,339044
2004-04-23,19.921301,19.921301,19.625099,19.625099,6.756081,688448
2004-04-26,19.625099,19.719400,19.557800,19.577999,6.739869,222856
2004-04-27,19.658800,19.793400,19.537600,19.793400,6.814021,366777
2004-04-28,19.854000,20.129999,19.847300,20.116600,6.925285,738573
2004-04-29,19.530800,19.658800,19.268299,19.544300,6.728266,1710698
2004-04-30,19.349100,19.355801,19.052799,19.241400,6.623990,2199990
2004-05-03,19.201000,19.281700,19.052799,19.120199,6.582265,434282
2004-05-04,19.153799,19.153799,18.783501,18.891300,6.503465,1414690
2004-05-05,18.951900,19.295200,18.675800,18.675800,6.429278,1233142
2004-05-06,18.749901,18.871099,18.622000,18.716200,6.443187,1521089
2004-05-07,18.648899,18.669100,18.244900,18.312300,6.304142,1441228
2004-05-10,18.298800,18.298800,17.908300,18.056400,6.216048,1161875
2004-05-11,17.935200,18.110300,17.935200,17.975700,6.188265,1138193
2004-05-12,18.056400,18.285299,18.009300,18.170900,6.255463,1366471
2004-05-13,18.244900,18.453600,18.244900,18.413300,6.338911,1007166
2004-05-14,18.446899,18.568100,18.339199,18.480600,6.362080,808307
2004-05-17,18.642200,18.776800,18.534401,18.601801,6.403804,889212
2004-05-18,18.716200,18.918200,18.695999,18.918200,6.512726,1213706
2004-05-19,19.046101,19.046101,18.695999,18.810499,6.475647,1386305
2004-05-20,18.884501,18.884501,18.514200,18.527700,6.378294,1573617
2004-05-21,18.433500,18.581600,18.379601,18.480600,6.362080,894019
2004-05-24,18.467100,18.467100,18.305500,18.386299,6.329619,869301
2004-05-25,18.446899,18.574800,18.433500,18.467100,6.357432,335560
2004-05-26,18.608500,18.749901,18.514200,18.642200,6.417712,602599
2004-05-27,18.770100,18.844101,18.682600,18.783501,6.466354,513149
2004-05-28,18.850901,19.019199,18.810499,18.992300,6.538235,1321358
2004-05-31,19.046101,19.106701,18.931700,19.019199,6.547495,841004
2004-06-01,19.005699,19.019199,18.783501,18.844101,6.487217,1061021
2004-06-02,18.850901,18.992300,18.763300,18.817200,6.477957,725057
2004-06-03,18.702700,18.702700,18.473900,18.521000,6.375988,1048364
2004-06-04,18.521000,18.716200,18.507500,18.615200,6.408416,1162560
2004-06-07,18.749901,18.918200,18.722900,18.783501,6.466354,523285
2004-06-08,18.972000,18.972000,18.817200,18.877800,6.498818,1287819
2004-06-09,18.918200,18.918200,18.722900,18.749901,6.454788,844869
2004-06-10,18.985500,18.985500,18.709499,18.749901,6.454788,1165993
2004-06-11,18.850901,18.958599,18.817200,18.850901,6.489558,339006
2004-06-14,18.850901,18.850901,18.850901,18.850901,6.489558,0
2004-06-15,18.844101,18.844101,18.716200,18.783501,6.466354,535983
2004-06-16,18.844101,18.972000,18.790300,18.965300,6.528941,729183
2004-06-17,19.052799,19.153799,18.985500,19.120199,6.582265,3087013
2004-06-18,19.389500,19.389500,19.133600,19.301901,6.644819,1420508
2004-06-21,19.362499,19.416401,19.308701,19.389500,6.674973,1356598
2004-06-22,19.423100,19.490400,19.396200,19.429899,6.688882,1226223
2004-06-23,19.443300,19.557800,19.389500,19.490400,6.709711,1279146
2004-06-24,19.524099,19.611601,19.396200,19.564501,6.735221,1830263
2004-06-25,19.524099,19.524099,19.396200,19.456800,6.698144,2252218
2004-06-28,19.402901,19.423100,19.322100,19.402901,6.679586,379103
2004-06-29,19.450100,19.591400,19.402901,19.591400,6.744480,690205
2004-06-30,19.705900,19.894400,19.658800,19.793400,6.814021,1587582
2004-07-01,19.860701,19.860701,19.530800,19.793400,6.814021,1064357
2004-07-02,19.860701,19.894400,19.719400,19.894400,6.848790,700905
2004-07-05,19.759800,19.961700,19.692400,19.901100,6.851098,788288
2004-07-06,19.901100,20.534000,19.901100,20.392599,7.020297,2040576
2004-07-07,20.379101,20.379101,20.183901,20.271400,6.978575,920238
2004-07-08,20.224300,20.419500,20.224300,20.399300,7.022606,1362455
2004-07-09,20.298300,20.399300,20.204100,20.264700,6.976269,1169868
2004-07-12,20.224300,20.224300,20.096399,20.190599,6.950757,1651884
2004-07-13,20.190599,20.237700,20.096399,20.237700,6.966972,2249087
2004-07-14,20.231001,20.231001,19.928101,20.197399,6.953098,756105
2004-07-15,20.251200,20.332001,20.197399,20.325300,6.997134,1260570
2004-07-16,20.284901,20.480101,20.271400,20.399300,7.022606,1040915
2004-07-19,20.365700,20.486900,20.338699,20.466700,7.045810,859387
2004-07-20,20.466700,20.486900,20.271400,20.352200,7.006391,1884927
2004-07-21,20.365700,20.365700,20.008900,20.096399,6.918329,1354954
2004-07-22,19.928101,19.995399,19.793400,19.860701,6.837189,2392452
2004-07-23,19.928101,20.069401,19.793400,19.867500,6.839529,1757355
2004-07-26,19.867500,19.934799,19.860701,19.880899,6.844143,831611
2004-07-27,19.988600,19.988600,19.894400,19.955000,6.869652,744118
2004-07-28,19.995399,19.995399,19.921301,19.941500,6.865006,951578
2004-07-29,19.934799,19.988600,19.800100,19.800100,6.816327,721513
2004-07-30,19.867500,19.981899,19.847300,19.847300,6.832575,4656663
2004-08-02,19.961700,20.056000,19.901100,19.928101,6.860393,530966
2004-08-03,19.854000,19.995399,19.793400,19.928101,6.860393,963783
2004-08-04,19.981899,20.056000,19.948299,19.995399,6.883558,327817
2004-08-05,19.995399,20.002100,19.901100,19.928101,6.860393,694377
2004-08-06,19.854000,19.854000,19.591400,19.598200,6.746823,1949906
2004-08-09,19.450100,19.450100,19.254801,19.355801,6.663374,1319530
2004-08-10,19.456800,19.753000,18.918200,19.167299,6.598481,2188593
2004-08-11,19.389500,19.827101,19.322100,19.692400,6.779250,3361153
2004-08-12,19.860701,20.069401,19.854000,19.981899,6.878915,1769495
2004-08-13,20.022301,20.204100,19.928101,20.116600,6.925285,2024282
2004-08-16,19.463499,19.463499,19.268299,19.362499,6.985133,2754053
2004-08-17,19.483700,19.631800,19.396200,19.551001,7.053136,903204
2004-08-18,19.571199,19.618401,19.524099,19.524099,7.043431,1252561
2004-08-19,19.625099,19.793400,19.625099,19.672199,7.096860,1431978
2004-08-20,19.672199,19.860701,19.537600,19.847300,7.160028,596174
2004-08-23,19.901100,19.988600,19.880899,19.880899,7.172149,475185
2004-08-24,19.894400,20.231001,19.894400,20.136801,7.264468,1010308
2004-08-25,20.170401,20.197399,20.008900,20.082899,7.245023,420065
2004-08-26,20.231001,20.365700,20.163700,20.271400,7.313025,1100580
2004-08-27,20.365700,20.668600,20.332001,20.385900,7.354332,1439810
2004-08-30,20.385900,20.581100,20.332001,20.433001,7.371322,700982
2004-08-31,20.399300,20.399300,20.197399,20.237700,7.300866,893266
2004-09-01,20.231001,20.332001,20.197399,20.264700,7.310609,1306941
2004-09-02,20.257900,20.325300,20.231001,20.305099,7.325184,1056940
2004-09-03,20.305099,20.385900,20.237700,20.298300,7.322729,594852
2004-09-06,20.298300,20.527300,20.298300,20.439699,7.373741,707395
2004-09-07,20.466700,20.789801,20.466700,20.789801,7.500041,914273
2004-09-08,20.877300,21.005301,20.567600,20.769600,7.492753,1126808
2004-09-09,20.803301,20.937901,20.769600,20.877300,7.531607,811838
2004-09-10,21.139900,21.139900,20.836901,20.870600,7.529191,745268
2004-09-13,21.005301,21.005301,20.870600,20.870600,7.529191,1015725
2004-09-14,21.072599,21.153400,20.937901,21.072599,7.602062,881177
2004-09-15,20.937901,21.113001,20.870600,20.971600,7.565625,481909
2004-09-16,20.870600,21.483200,20.870600,21.146601,7.628757,2565446
2004-09-17,21.065800,21.072599,20.870600,20.870600,7.529191,1047758
2004-09-20,20.870600,21.038900,20.776400,20.978300,7.568043,778147
2004-09-21,20.937901,20.964899,20.870600,20.890800,7.536476,584656
2004-09-22,20.890800,21.166800,20.877300,21.139900,7.626341,942049
2004-09-23,20.937901,21.065800,20.931200,20.971600,7.565625,568035
2004-09-24,20.904301,21.065800,20.809999,21.065800,7.599607,1449109
2004-09-27,20.998501,21.018700,20.742701,20.816700,7.509745,1046564
2004-09-28,20.836901,21.207199,20.836901,21.200500,7.648201,1390606
2004-09-29,21.207199,21.584200,21.160101,21.584200,7.786624,1830373
2004-09-30,21.584200,21.584200,21.341900,21.543800,7.772051,973449
2004-10-01,21.530399,21.537100,20.971600,21.193800,7.645786,1444533
2004-10-04,21.288000,21.389000,21.227400,21.341900,7.699214,360289
2004-10-05,21.382299,21.537100,21.274500,21.321699,7.691926,722737
2004-10-06,21.476500,21.476500,21.072599,21.072599,7.602062,901241
2004-10-07,21.072599,21.173599,20.904301,20.991800,7.572913,1255336
2004-10-08,20.870600,21.038900,20.870600,20.937901,7.553467,1566102
2004-10-11,21.038900,21.240900,21.038900,21.193800,7.645786,567420
2004-10-12,21.072599,21.469801,21.038900,21.409201,7.723493,840734
2004-10-13,21.530399,21.981501,21.476500,21.947800,7.917797,1984423
2004-10-14,21.678499,21.786200,21.510201,21.678499,7.820644,1330113
2004-10-15,21.745800,21.819901,21.691999,21.813101,7.869201,686515
2004-10-18,21.745800,21.813101,21.563999,21.665001,7.815775,737243
2004-10-19,21.543800,22.277700,21.530399,22.277700,8.036808,1819668
2004-10-20,22.351700,23.179800,22.351700,22.984600,8.291828,1886877
2004-10-21,22.890301,22.991301,22.621000,22.688400,8.184971,1319105
2004-10-22,22.722000,22.957701,22.701799,22.789400,8.221408,1704684
2004-10-25,22.755699,22.775900,22.621000,22.674900,8.180102,1053494
2004-10-26,22.654699,23.058599,22.654699,23.018200,8.303949,2815773
2004-10-27,23.226999,23.637600,23.119200,23.529900,8.488548,2656340
2004-10-28,23.570299,23.987700,23.469299,23.529900,8.488548,880838
2004-10-29,23.563601,23.563601,23.294300,23.395300,8.439990,3624011
2004-10-31,23.489500,23.496300,22.930700,22.991301,8.294245,637925
2004-11-01,23.428900,23.428900,23.038500,23.428900,8.452111,270117
2004-11-02,23.563601,24.028099,23.556900,23.832899,8.597857,1675786
2004-11-03,23.900200,23.900200,23.092300,23.226999,8.379272,1500017
2004-11-04,23.294300,23.496300,23.025000,23.025000,8.306400,1000667
2004-11-07,23.186600,23.361601,22.742201,22.876900,8.252974,1551968
2004-11-08,23.025000,23.906900,23.025000,23.630899,8.524983,1801639
2004-11-09,23.563601,24.358000,23.563601,24.344500,8.782418,1008292
2004-11-10,24.297400,24.910101,24.176201,24.236799,8.743566,1636973
2004-11-11,24.209900,24.364700,23.967501,24.270500,8.755724,936253
2004-11-14,24.411900,24.573500,24.176201,24.384899,8.796992,832726
2004-11-15,24.573500,24.708099,24.405100,24.553200,8.857711,1118298
2004-11-16,24.499399,24.701401,24.438801,24.573500,8.865031,706848
2004-11-17,24.674400,24.809099,24.485901,24.607100,8.877153,698248
2004-11-18,24.795601,25.179399,24.640800,24.943701,8.998583,1800791
2004-11-21,25.044701,25.044701,24.640800,24.755199,8.930580,1025889
2004-11-22,24.910101,25.145700,24.640800,24.876400,8.974305,1328593
2004-11-23,24.910101,25.246700,24.903299,25.011101,9.022900,841157
2004-11-24,25.313999,25.462099,25.253401,25.408300,9.166191,1199654
2004-11-25,25.381300,25.448700,25.044701,25.280399,9.120050,1651606
2004-11-28,25.280399,25.617001,25.179399,25.502501,9.200174,852986
2004-11-29,25.583300,25.913200,25.516001,25.718000,9.277916,1287733
2004-11-30,25.718000,25.812201,25.313999,25.313999,9.132173,1196870
2004-12-01,25.859400,26.041100,25.630400,25.798800,9.307067,915813
2004-12-02,25.913200,25.913200,25.482300,25.785299,9.302196,2270716
2004-12-05,25.919901,26.337400,25.785299,26.148800,9.433330,2184418
2004-12-06,25.940100,26.222900,25.516001,25.516001,9.205045,1179699
2004-12-07,25.415001,25.516001,24.674400,24.809099,8.950026,2229433
2004-12-08,24.573500,24.977400,24.317600,24.479200,8.831013,1788126
2004-12-09,24.721600,24.809099,24.506100,24.519600,8.845589,1040111
2004-12-12,24.573500,24.977400,24.573500,24.896601,8.981592,804456
2004-12-13,25.179399,25.583300,24.910101,25.260201,9.112762,1355598
2004-12-14,25.819000,26.061300,25.583300,25.852600,9.326474,1932792
2004-12-15,26.155600,26.182501,25.993999,26.088200,9.411469,2951185
2004-12-16,26.054600,26.216200,25.859400,25.859400,9.328926,1070530
2004-12-19,25.852600,26.088200,25.704500,25.960300,9.365328,760476
2004-12-20,26.121901,26.256599,25.899700,26.041100,9.394476,841831
2004-12-21,26.256599,26.323900,26.121901,26.222900,9.460063,568961
2004-12-22,26.270000,26.391199,25.987301,26.344101,9.503788,624575
2004-12-23,26.586500,27.030800,26.546101,27.030800,9.751515,3195063
2004-12-26,27.030800,27.030800,27.030800,27.030800,9.751515,0
2004-12-27,27.030800,27.030800,27.030800,27.030800,9.751515,0
2004-12-28,27.071199,27.199100,26.761499,27.030800,9.751515,581383
2004-12-29,26.929800,27.003901,26.761499,26.842300,9.683516,272292
2004-12-30,26.862499,26.889400,26.694201,26.795200,9.666524,545517
2005-01-03,26.727800,26.788401,26.525900,26.788401,9.664067,245270
2005-01-04,26.687401,27.064501,26.687401,26.896200,9.702958,1177036
2005-01-05,26.869200,26.963499,26.761499,26.761499,9.654366,793943
2005-01-06,26.929800,27.131800,26.882700,27.051001,9.758804,1006494
2005-01-09,27.064501,27.077900,26.828800,26.869200,9.693220,434357
2005-01-10,26.929800,27.051001,26.734600,26.734600,9.644664,854102
2005-01-11,26.896200,26.896200,26.546101,26.559500,9.581492,806021
2005-01-12,26.835600,26.929800,26.451799,26.539301,9.574207,886519
2005-01-13,26.573000,26.593201,26.364300,26.492201,9.557214,861797
2005-01-16,26.660500,26.795200,26.539301,26.586500,9.591233,1126353
2005-01-17,26.593201,26.795200,26.256599,26.297001,9.486794,943585
2005-01-18,26.445101,26.458500,26.041100,26.175800,9.443071,1836398
2005-01-19,26.088200,26.249800,25.967100,26.034401,9.392060,1549935
2005-01-20,26.256599,26.458500,26.128700,26.323900,9.496497,1300694
2005-01-23,26.384501,26.424900,26.209400,26.209400,9.455194,765228
2005-01-24,25.960300,26.559500,25.953600,26.397900,9.523194,1201605
2005-01-26,26.660500,26.929800,26.660500,26.916300,9.710210,1863994
2005-01-27,26.929800,26.997101,26.498899,26.498899,9.559632,4567141
2005-01-30,26.525900,26.633600,26.364300,26.458500,9.545057,827208
2005-01-31,26.599899,26.842300,26.519100,26.754801,9.651950,1291140
2005-02-01,26.795200,26.869200,26.626900,26.647100,9.613096,1108464
2005-02-02,26.896200,26.983700,26.768200,26.896200,9.702958,1397881
2005-02-03,26.929800,27.199100,26.896200,27.178900,9.804947,590167
2005-02-06,27.340500,27.912800,27.340500,27.656900,9.977385,892511
2005-02-07,27.704000,27.805000,27.199100,27.677099,9.984674,1510034
2005-02-08,27.986799,27.986799,27.010599,27.266399,9.836512,2936576
2005-02-09,27.199100,27.300100,26.929800,27.064501,9.763678,1939858
2005-02-10,27.199100,27.239500,27.030800,27.131800,9.787952,987545
2005-02-13,26.862499,26.902901,26.525900,26.626900,9.797188,2066976
2005-02-14,26.573000,26.694201,26.121901,26.121901,9.611377,987501
2005-02-15,26.256599,26.391199,25.852600,26.054600,9.586616,1012543
2005-02-16,26.243099,26.371000,26.108400,26.323900,9.685700,663180
2005-02-17,26.310400,26.721100,26.121901,26.424900,9.722864,585892
2005-02-20,25.919901,25.973801,25.650600,25.919901,9.537054,484820
2005-02-21,25.987301,26.000700,25.246700,25.246700,9.289354,964452
2005-02-22,24.910101,25.711201,24.910101,25.583300,9.413204,942330
2005-02-23,25.583300,25.785299,25.273600,25.583300,9.413204,1392154
2005-02-24,25.650600,25.852600,25.650600,25.852600,9.512292,910076
2005-02-27,25.987301,26.633600,25.987301,26.323900,9.685700,992453
2005-02-28,25.919901,26.357500,25.819000,26.323900,9.685700,897450
2005-03-01,26.290199,26.424900,26.182501,26.249800,9.658438,1277878
2005-03-02,26.256599,26.734600,26.256599,26.694201,9.821952,1296210
2005-03-03,26.707600,27.104900,26.707600,26.929800,9.908640,1377670
2005-03-06,27.232800,27.603100,27.232800,27.522301,10.126642,760585
2005-03-07,27.502100,27.596300,26.875900,27.461700,10.104350,1058390
2005-03-08,27.569401,27.805000,27.407801,27.717501,10.198470,727781
2005-03-09,27.387600,27.421301,27.010599,27.165400,9.995327,499619
2005-03-10,27.077900,27.569401,27.051001,27.535700,10.131577,431448
2005-03-13,27.603100,27.858900,27.333799,27.656900,10.176170,603242
2005-03-14,27.670401,27.757900,27.259701,27.273199,10.034989,634348
2005-03-15,27.266399,27.576099,26.983700,27.064501,9.958204,889198
2005-03-16,27.064501,27.623199,26.997101,27.333799,10.057286,1549241
2005-03-17,27.502100,27.791599,27.374100,27.690599,10.188570,861924
2005-03-20,27.818501,28.579300,27.818501,28.525400,10.495730,1173917
2005-03-21,28.343599,28.343599,27.650200,27.805000,10.230661,916099
2005-03-22,27.468399,27.468399,27.037500,27.253000,10.027560,1893292
2005-03-23,27.259701,27.300100,26.929800,27.030800,9.945801,1235129
2005-03-29,27.172199,27.333799,26.559500,26.768200,9.849180,675298
2005-03-30,26.727800,26.889400,26.451799,26.640301,9.802118,1137887
2005-03-31,26.795200,26.882700,26.653799,26.754801,9.844249,1035639
2005-04-01,26.929800,27.300100,26.929800,27.205799,10.010191,617393
2005-04-04,27.333799,27.488600,27.098101,27.172199,9.997829,923834
2005-04-05,27.172199,27.535700,27.172199,27.535700,10.131577,910713
2005-04-06,27.805000,27.811800,27.481899,27.677099,10.183604,852094
2005-04-07,27.724199,27.872400,27.522301,27.811800,10.233168,949289
2005-04-08,27.811800,27.932899,27.535700,27.744400,10.208365,378771
2005-04-11,27.629999,27.670401,27.407801,27.502100,10.119212,350450
2005-04-12,27.468399,27.481899,27.098101,27.320299,10.052320,753168
2005-04-13,27.737700,27.791599,27.374100,27.468399,10.106815,720849
2005-04-14,27.327000,27.434700,26.855700,26.896200,9.896275,882386
2005-04-15,26.593201,26.593201,26.121901,26.142099,9.618811,1180849
2005-04-18,25.448700,25.886299,25.448700,25.583300,9.413204,1067353
2005-04-19,25.785299,25.987301,25.670799,25.852600,9.512292,852412
2005-04-20,25.987301,26.256599,25.630400,25.785299,9.487527,693420
2005-04-21,25.583300,25.913200,25.522699,25.610300,9.423139,750860
2005-04-22,25.845900,25.872801,25.354401,25.448700,9.363678,1853561
2005-04-26,25.246700,25.388100,25.044701,25.112000,9.239790,1344858
2005-04-27,25.038000,25.038000,24.573500,24.660999,9.073847,1915581
2005-04-28,24.910101,24.910101,24.284000,24.284000,8.935134,1566374
2005-04-29,24.169500,24.364700,24.102200,24.169500,8.893006,3086049
2005-05-02,24.472500,24.613800,24.317600,24.438801,8.992091,741954
2005-05-03,24.573500,24.687901,23.933901,24.223400,8.912838,1368467
2005-05-04,24.230101,24.250299,23.799200,24.108900,8.870708,942276
2005-05-05,24.169500,24.169500,23.630899,23.839600,8.771623,2310377
2005-05-06,23.900200,24.135799,23.900200,24.068501,8.855842,1689114
2005-05-09,24.102200,24.459000,24.068501,24.270500,8.930168,1604068
2005-05-10,23.778999,24.169500,23.489500,24.048300,8.848409,2759841
2005-05-11,24.236799,24.943701,24.102200,24.775400,9.115942,2011548
2005-05-12,24.775400,24.910101,24.304100,24.405100,8.979694,1273387
2005-05-13,24.344500,24.627300,24.223400,24.627300,9.061451,1085438
2005-05-16,24.472500,24.728300,24.209900,24.257000,8.925201,1649672
2005-05-17,24.257000,24.364700,23.866501,24.001200,8.831080,1964213
2005-05-18,24.034800,24.284000,23.819401,24.034800,8.843441,2140242
2005-05-19,24.358000,24.714800,24.337799,24.654200,9.071345,1420081
2005-05-20,24.761999,24.903299,24.674400,24.674400,9.078778,739347
2005-05-23,24.788900,24.997601,24.775400,24.997601,9.197697,817929
2005-05-24,24.997601,25.313999,24.903299,25.112000,9.239790,777660
2005-05-25,25.240000,25.313999,24.842800,24.903299,9.163001,585859
2005-05-26,24.910101,24.910101,24.573500,24.667700,9.076315,635061
2005-05-27,24.674400,24.903299,24.674400,24.721600,9.096146,756074
2005-05-30,24.755199,24.802299,24.640800,24.708099,9.091181,310423
2005-05-31,24.708099,24.876400,24.647499,24.721600,9.096146,1310499
2005-06-01,24.721600,25.280399,24.708099,25.172600,9.262090,847874
2005-06-02,25.388100,25.448700,25.260201,25.347700,9.326516,818452
2005-06-03,25.320700,25.347700,24.910101,25.112000,9.239790,814064
2005-06-06,25.011101,25.145700,24.910101,24.977400,9.190266,855997
2005-06-07,25.078400,25.078400,24.977400,24.977400,9.190266,782447
2005-06-08,25.038000,25.038000,24.795601,24.856199,9.145674,1187244
2005-06-09,24.842800,25.509300,24.842800,25.495800,9.381008,2292120
2005-06-10,25.556400,25.576599,25.280399,25.576599,9.410737,693306
2005-06-14,25.583300,25.596800,25.421700,25.448700,9.363678,854476
2005-06-15,25.556400,26.162300,25.556400,26.162300,9.626243,1904710
2005-06-16,26.424900,26.552799,26.337400,26.431601,9.725331,2552180
2005-06-17,26.458500,26.613400,26.108400,26.525900,9.760027,1488915
2005-06-20,26.478701,26.754801,26.424900,26.626900,9.797188,844315
2005-06-21,26.795200,27.010599,26.754801,26.929800,9.908640,887700
2005-06-22,26.882700,26.929800,26.727800,26.761499,9.846716,909664
2005-06-23,26.788401,26.923100,26.694201,26.727800,9.834315,656355
2005-06-24,26.593201,26.667200,26.451799,26.667200,9.812017,1696966
2005-06-27,26.492201,26.660500,26.438299,26.593201,9.784789,766171
2005-06-28,26.694201,27.138500,26.694201,27.138500,9.985429,683351
2005-06-29,27.273199,27.475100,26.970200,27.104900,9.973063,912960
2005-06-30,26.997101,27.172199,26.929800,26.936501,9.911105,1701506
2005-07-01,26.674000,26.694201,26.404699,26.694201,9.821952,1054464
2005-07-04,26.727800,27.030800,26.694201,26.754801,9.844249,656300
2005-07-05,26.795200,27.279900,26.795200,27.219299,10.015157,1075247
2005-07-06,27.199100,27.199100,26.828800,26.828800,9.871476,732626
2005-07-07,26.721100,26.721100,26.189199,26.209400,9.643575,1540155
2005-07-08,26.202700,26.202700,25.940100,26.128700,9.613881,880085
2005-07-11,26.344101,26.498899,26.256599,26.384501,9.707999,1085924
2005-07-12,26.445101,26.445101,26.216200,26.236401,9.653507,762688
2005-07-13,26.323900,26.357500,26.202700,26.270000,9.665871,805210
2005-07-14,26.283501,26.310400,26.189199,26.243099,9.655972,569758
2005-07-15,26.256599,26.303699,26.229601,26.256599,9.660940,482540
2005-07-18,26.256599,26.404699,26.189199,26.323900,9.685700,491187
2005-07-19,26.249800,26.256599,26.047899,26.047899,9.584147,722955
2005-07-20,25.987301,26.404699,25.987301,26.364300,9.700567,2379328
2005-07-21,26.445101,26.768200,26.424900,26.660500,9.809549,2442847
2005-07-22,26.391199,26.795200,26.310400,26.667200,9.812017,1714873
2005-07-25,26.674000,26.828800,26.620100,26.828800,9.871476,610890
2005-07-26,26.781700,26.835600,26.714399,26.795200,9.859114,1168995
2005-07-27,26.795200,27.037500,26.694201,26.929800,9.908640,528687
2005-07-28,27.030800,27.286600,26.815399,27.279900,10.037457,1045751
2005-07-29,27.327000,27.414499,26.828800,26.862499,9.883877,3500760
2005-08-01,26.721100,26.795200,26.505699,26.721100,9.831849,795596
2005-08-02,26.694201,27.051001,26.606600,26.896200,9.896275,928466
2005-08-03,26.896200,27.003901,26.835600,26.936501,9.911105,1049959
2005-08-04,26.970200,27.172199,26.970200,27.131800,9.982964,875335
2005-08-05,27.003901,27.098101,26.889400,27.030800,9.945801,994226
2005-08-08,27.084700,27.441500,27.064501,27.320299,10.052320,889105
2005-08-09,27.286600,27.744400,27.125000,27.421301,10.089484,1999987
2005-08-10,27.401100,27.845400,27.367399,27.845400,10.245529,1957893
2005-08-11,27.879101,28.081100,27.852100,27.993500,10.300020,1351687
2005-08-12,27.946400,28.074301,27.919500,27.980101,10.295091,1069021
2005-08-15,27.111601,27.468399,26.929800,27.158701,10.467999,4107263
2005-08-16,27.259701,27.306801,26.923100,27.131800,10.457630,957636
2005-08-17,26.997101,27.125000,26.754801,26.795200,10.327891,1222364
2005-08-18,26.795200,26.956699,26.647100,26.660500,10.275972,552757
2005-08-19,26.599899,26.788401,26.559500,26.680700,10.283758,913339
2005-08-22,26.626900,26.694201,26.431601,26.660500,10.275972,1206333
2005-08-23,26.660500,26.909599,26.660500,26.795200,10.327891,744813
2005-08-24,26.795200,26.862499,26.465300,26.626900,10.263022,740255
2005-08-25,26.579700,26.761499,26.573000,26.727800,10.301914,822488
2005-08-26,26.788401,26.896200,26.566299,26.795200,10.327891,760273
2005-08-29,26.687401,26.687401,26.431601,26.519100,10.221472,1269160
2005-08-30,26.647100,26.896200,26.647100,26.788401,10.325271,893119
2005-08-31,26.694201,26.694201,26.431601,26.525900,10.224090,1256674
2005-09-01,26.593201,26.795200,26.559500,26.640301,10.268186,710977
2005-09-02,26.721100,26.721100,26.404699,26.418100,10.182542,1048496
2005-09-05,26.391199,26.418100,26.202700,26.357500,10.159184,927658
2005-09-06,26.384501,26.653799,26.323900,26.377800,10.167010,780998
2005-09-07,26.438299,26.559500,26.243099,26.424900,10.185163,833150
2005-09-08,26.519100,26.620100,26.438299,26.458500,10.198116,819701
2005-09-09,26.310400,26.310400,26.121901,26.142099,10.076160,1324932
2005-09-12,26.189199,26.357500,26.020901,26.135401,10.073582,453866
2005-09-13,26.121901,26.121901,25.913200,25.993999,10.019080,961259
2005-09-14,25.987301,26.411400,25.953600,26.411400,10.179960,884678
2005-09-15,26.148800,26.323900,26.148800,26.270000,10.125460,2210930
2005-09-16,26.189199,26.593201,26.189199,26.525900,10.224090,1063840
2005-09-19,26.593201,26.680700,26.391199,26.552799,10.234460,381013
2005-09-20,26.559500,26.593201,26.323900,26.391199,10.172174,870947
2005-09-21,26.169001,26.350800,26.169001,26.216200,10.104722,674444
2005-09-22,26.195999,26.404699,25.960300,26.121901,10.068374,917404
2005-09-23,26.121901,26.310400,26.047899,26.047899,10.039853,544019
2005-09-26,26.162300,26.727800,26.081499,26.727800,10.301914,1576121
2005-09-27,26.761499,26.761499,26.364300,26.620100,10.260402,1594339
2005-09-28,26.620100,26.788401,26.525900,26.647100,10.270808,1692645
2005-09-29,26.815399,26.970200,26.775000,26.916300,10.374566,1404418
2005-09-30,26.929800,27.259701,26.902901,27.030800,10.418701,2398998
2005-10-03,26.916300,26.970200,26.700899,26.808599,10.333055,565057
2005-10-04,26.795200,26.923100,26.694201,26.815399,10.335674,874216
2005-10-05,26.606600,26.660500,26.169001,26.216200,10.104722,1586282
2005-10-06,25.919901,26.088200,25.792000,25.792000,9.941219,1319663
2005-10-07,25.771799,26.081499,25.489100,25.919901,9.990519,1347046
2005-10-10,26.121901,26.256599,26.094999,26.189199,10.094316,853111
2005-10-11,26.175800,26.182501,25.819000,25.919901,9.990519,1229704
2005-10-12,26.054600,26.054600,25.758400,25.940100,9.998302,1277475
2005-10-13,25.771799,25.771799,25.273600,25.341000,9.767388,1564019
2005-10-14,25.347700,25.583300,25.246700,25.246700,9.731042,1248244
2005-10-17,25.246700,25.502501,25.246700,25.495800,9.827052,695282
2005-10-18,25.839100,25.839100,25.192801,25.206301,9.715469,933226
